	Word	Bigram	Conc.M	Conc.SD	Unknown	Total	Percent_known	SUBTLEX	Dom_Pos
445	bumpy	0	3.76	1.33	0	29	1.0	190	Adjective
446	chubby	0	3.76	1.27	0	29	1.0	213	Adjective
448	cockeyed	0	3.76	1.3	0	29	1.0	77	Adjective
449	corrugated	0	3.76	1.42	2	27	0.9259259259259259	10	Adjective
450	hard	0	3.76	1.3	0	29	1.0	15700	Adjective
451	legible	0	3.76	1.27	0	29	1.0	11	Adjective
452	porous	0	3.76	1.2	1	26	0.9615384615384616	15	Adjective
453	rippling	0	3.76	1.3	0	29	1.0	30	Adjective
454	steep	0	3.76	1.18	0	29	1.0	125	Adjective
455	antique	0	3.75	1.17	0	28	1.0	309	Adjective
456	bushy	0	3.75	1.27	1	29	0.9655172413793104	25	Adjective
457	carsick	0	3.75	1.29	0	28	1.0	31	Adjective
458	floral	0	3.75	1.27	0	28	1.0	37	Adjective
459	monogrammed	0	3.75	1.43	1	29	0.9655172413793104	30	Adjective
460	backless	0	3.74	1.32	2	29	0.9310344827586207	15	Adjective
461	erect	0	3.74	1.26	0	27	1.0	60	Adjective
462	explosive	0	3.74	1.26	0	27	1.0	271	Adjective
463	faint	0	3.74	1.02	0	27	1.0	473	Adjective
464	gelatinous	0	3.74	1.2	2	29	0.9310344827586207	9	Adjective
465	jagged	0	3.74	1.25	0	23	1.0	29	Adjective
468	pelvic	0	3.74	1.29	0	27	1.0	78	Adjective
469	septic	0	3.74	1.46	0	27	1.0	72	Adjective
470	thatched	0	3.74	1.32	1	28	0.9642857142857143	5	Adjective
471	bronchial	0	3.73	1.37	1	27	0.9629629629629629	17	Adjective
472	elastic	0	3.73	1.22	0	26	1.0	53	Adjective
473	stinky	0	3.73	1.14	0	30	1.0	182	Adjective
474	auburn	0	3.72	1.43	4	29	0.8620689655172413	29	Adjective
475	bleached	0	3.72	1.24	0	25	1.0	49	Adjective
476	boneless	0	3.72	1.33	0	29	1.0	15	Adjective
477	breezy	0	3.72	1.19	0	29	1.0	40	Adjective
478	granulated	0	3.72	1.22	0	29	1.0	2	Adjective
479	musical	0	3.72	1.31	1	30	0.9666666666666667	671	Adjective
480	pudgy	0	3.72	1.07	1	30	0.9666666666666667	32	Adjective
481	spongy	0	3.72	1.24	0	25	1.0	12	Adjective
482	sunken	0	3.72	1.25	0	32	1.0	46	Adjective
483	trucking	0	3.72	1.22	0	29	1.0	53	Adjective
484	armless	0	3.71	1.3	0	28	1.0	4	Adjective
485	asleep	0	3.71	1.41	0	28	1.0	2541	Adjective
486	bladed	0	3.71	1.27	2	30	0.9333333333333333	6	Adjective
487	crimping	0	3.71	1.15	2	30	0.9333333333333333	3	Adjective
488	glassy	0	3.71	1.3	1	29	0.9655172413793104	18	Adjective
489	nondrinking	0	3.71	1.21	0	28	1.0	1	Adjective
490	potted	0	3.71	0.98	0	28	1.0	24	Adjective
491	shaven	0	3.71	1.3	1	29	0.9655172413793104	10	Adjective
492	slinky	0	3.71	1.65	0	28	1.0	49	Adjective
493	swampy	0	3.71	1.08	0	28	1.0	10	Adjective
494	testicular	0	3.71	1.23	1	25	0.96	31	Adjective
495	uninhabited	0	3.71	1.38	0	28	1.0	24	Adjective
496	wingless	0	3.71	1.38	1	29	0.9655172413793104	2	Adjective
497	alpine	0	3.7	1.13	2	22	0.9090909090909091	65	Adjective
498	blurry	0	3.7	1.15	0	30	1.0	70	Adjective
499	gummy	0	3.7	1.39	0	30	1.0	38	Adjective
500	mitochondrial	0	3.7	1.33	3	26	0.8846153846153846	1	Adjective
501	obese	0	3.7	1.46	0	27	1.0	25	Adjective
502	overripe	0	3.7	1.18	1	31	0.967741935483871	3	Adjective
503	slushy	0	3.7	1.44	0	27	1.0	3	Adjective
504	stubby	0	3.7	1.07	0	27	1.0	25	Adjective
505	tattered	0	3.7	1.14	0	27	1.0	12	Adjective
506	caped	0	3.69	1.49	0	29	1.0	7	Adjective
507	chunky	0	3.69	1.14	0	29	1.0	71	Adjective
508	crisp	0	3.69	1.2	0	29	1.0	161	Adjective
509	drier	0	3.69	1.44	1	27	0.9629629629629629	22	Adjective
510	fungal	0	3.69	1.26	2	28	0.9285714285714286	15	Adjective
511	marbled	0	3.69	1.28	0	29	1.0	3	Adjective
513	semisolid	0	3.69	1.16	3	29	0.896551724137931	1	Adjective
514	sunless	0	3.69	1.44	2	28	0.9285714285714286	6	Adjective
515	canned	0	3.68	1.25	0	28	1.0	214	Adjective
516	elderly	0	3.68	1.35	0	25	1.0	209	Adjective
517	fainter	0	3.68	1.22	0	28	1.0	10	Adjective
519	floury	0	3.68	1.39	2	30	0.9333333333333333	2	Adjective
520	humanoid	0	3.68	1.38	1	26	0.9615384615384616	42	Adjective
521	potbellied	0	3.68	1.22	2	27	0.9259259259259259	8	Adjective
522	tangy	0	3.68	1.03	0	25	1.0	17	Adjective
523	winged	0	3.68	1.31	0	28	1.0	58	Adjective
524	bony	0	3.67	1.33	0	27	1.0	61	Adjective
525	breathless	0	3.67	1.27	0	27	1.0	55	Adjective
526	calligraphic	0	3.67	1.27	2	29	0.9310344827586207	1	Adjective
527	checkered	0	3.67	0.96	0	27	1.0	42	Adjective
528	flowering	0	3.67	1.11	0	27	1.0	14	Adjective
529	little	0	3.67	1.32	0	30	1.0	73766	Adjective
530	luminescent	0	3.67	1.41	0	27	1.0	3	Adjective
531	mountainous	0	3.67	1.14	0	27	1.0	8	Adjective
532	roasted	0	3.67	1.09	0	30	1.0	86	Adjective
533	silent	0	3.67	1.45	0	30	1.0	1173	Adjective
534	skeletal	0	3.67	1.47	0	27	1.0	24	Adjective
535	weedy	0	3.67	1.14	1	28	0.9642857142857143	15	Adjective
536	big	0	3.66	1.56	0	29	1.0	34824	Adjective
537	handicapped	0	3.66	1.23	0	29	1.0	136	Adjective
538	hydraulic	0	3.66	1.32	1	30	0.9666666666666667	58	Adjective
539	peppery	0	3.66	1.17	0	29	1.0	1	Adjective
540	unsweetened	0	3.66	1.29	0	29	1.0	1	Adjective
541	vaginal	0	3.66	1.61	0	29	1.0	66	Adjective
542	mossy	0	3.65	1.26	1	27	0.9629629629629629	2	Adjective
543	neonatal	0	3.65	1.23	1	27	0.9629629629629629	4	Adjective
544	offshore	0	3.65	1.38	1	27	0.9629629629629629	115	Adjective
545	amphibious	0	3.64	1.31	1	29	0.9655172413793104	30	Adjective
546	counterfeit	0	3.64	1.19	0	28	1.0	157	Adjective
547	deformed	0	3.64	1.13	0	28	1.0	66	Adjective
548	fetal	0	3.64	1.52	0	25	1.0	59	Adjective
549	gooey	0	3.64	1.28	0	28	1.0	39	Adjective
550	hornless	0	3.64	1.52	1	29	0.9655172413793104	1	Adjective
551	indoor	0	3.64	1.47	0	28	1.0	68	Adjective
552	lukewarm	0	3.64	1.32	0	25	1.0	24	Adjective
553	malleable	0	3.64	1.34	2	30	0.9333333333333333	5	Adjective
554	nonmetallic	0	3.64	1.34	0	28	1.0	4	Adjective
555	squishy	0	3.64	1.28	1	29	0.9655172413793104	38	Adjective
556	terrorist	0	3.64	1.39	0	28	1.0	617	Adjective
557	trapezoidal	0	3.64	1.54	2	30	0.9333333333333333	1	Adjective
558	wounded	0	3.64	1.47	0	28	1.0	992	Adjective
559	adjacent	0	3.63	1.36	0	27	1.0	68	Adjective
561	charred	0	3.63	1.5	0	30	1.0	38	Adjective
562	clumpy	0	3.63	1.25	0	30	1.0	15	Adjective
563	digital	0	3.63	1.28	0	27	1.0	275	Adjective
564	dingy	0	3.63	1.33	0	30	1.0	31	Adjective
565	mammary	0	3.63	1.21	1	28	0.9642857142857143	9	Adjective
566	prepackaged	0	3.63	1.13	0	30	1.0	3	Adjective
567	sickbed	0	3.63	1.07	1	31	0.967741935483871	5	Adjective
568	steamy	0	3.63	1.04	0	27	1.0	46	Adjective
569	televised	0	3.63	1.33	0	27	1.0	42	Adjective
570	throbbing	0	3.63	1.28	0	27	1.0	60	Adjective
571	bagful	0	3.62	1.15	1	30	0.9666666666666667	5	Adjective
572	comatose	0	3.62	1.3	1	27	0.9629629629629629	50	Adjective
573	creamy	0	3.62	1.39	0	26	1.0	60	Adjective
574	dwarfish	0	3.62	1.6	4	30	0.8666666666666667	2	Adjective
575	facial	0	3.62	1.3	0	26	1.0	293	Adjective
576	feathery	0	3.62	1.29	0	29	1.0	10	Adjective
577	flaccid	0	3.62	1.39	2	28	0.9285714285714286	24	Adjective
578	onshore	0	3.62	1.3	2	28	0.9285714285714286	11	Adjective
579	opaque	0	3.62	1.45	1	30	0.9666666666666667	6	Adjective
580	overhand	0	3.62	1.21	1	30	0.9666666666666667	13	Adjective
581	sheltered	0	3.62	1.06	0	24	1.0	53	Adjective
582	spinal	0	3.62	1.35	0	29	1.0	218	Adjective
583	stiff	0	3.62	1.32	0	29	1.0	523	Adjective
584	unwrinkled	0	3.62	1.35	0	29	1.0	3	Adjective
585	baggy	0	3.61	1.4	0	28	1.0	48	Adjective
586	chewable	0	3.61	1.13	0	28	1.0	4	Adjective
587	costumed	0	3.61	1.5	1	29	0.9655172413793104	9	Adjective
588	flammable	0	3.61	1.37	0	28	1.0	36	Adjective
589	short	0	3.61	1.41	0	23	1.0	4367	Adjective
590	symmetrical	0	3.61	1.36	0	31	1.0	30	Adjective
591	webby	0	3.61	1.03	4	27	0.8518518518518519	9	Adjective
592	armed	0	3.6	1.28	0	30	1.0	1164	Adjective
593	bruising	0	3.6	1.32	0	25	1.0	86	Adjective
594	candlelit	0	3.6	1.19	1	26	0.9615384615384616	12	Adjective
595	esophageal	0	3.6	1.41	4	29	0.8620689655172413	9	Adjective
596	waterproof	0	3.6	1.35	0	30	1.0	50	Adjective
597	wheezy	0	3.6	1.19	0	25	1.0	14	Adjective
598	armored	0	3.59	1.45	0	29	1.0	166	Adjective
599	blackened	0	3.59	1.27	1	30	0.9666666666666667	16	Adjective
600	cervical	0	3.59	1.32	0	29	1.0	35	Adjective
601	drinkable	0	3.59	1.45	0	29	1.0	4	Adjective
602	full	0	3.59	1.19	0	27	1.0	8512	Adjective
603	habitant	0	3.59	1.5	2	29	0.9310344827586207	1	Adjective
604	husky	0	3.59	1.45	0	29	1.0	81	Adjective
605	lumpy	0	3.59	1.32	0	29	1.0	89	Adjective
606	messy	0	3.59	1.42	0	27	1.0	350	Adjective
607	oblong	0	3.59	1.22	1	28	0.9642857142857143	6	Adjective
608	reformatory	0	3.59	1.45	1	28	0.9642857142857143	18	Adjective
611	soluble	0	3.59	1.5	0	29	1.0	8	Adjective
612	speckled	0	3.59	1.62	0	29	1.0	20	Adjective
613	sticky	0	3.59	1.55	0	27	1.0	292	Adjective
614	suntanned	0	3.59	1.53	0	27	1.0	6	Adjective
615	triple	0	3.59	1.22	0	27	1.0	479	Adjective
616	upright	0	3.59	1.48	0	32	1.0	154	Adjective
617	commissary	0	3.58	1.64	1	25	0.96	29	Adjective
618	crateful	0	3.58	1.35	4	28	0.8571428571428571	1	Adjective
619	fallopian	0	3.58	1.42	3	29	0.896551724137931	22	Adjective
620	humpy	0	3.58	1.39	4	30	0.8666666666666667	3	Adjective
621	hypodermic	0	3.58	1.58	3	29	0.896551724137931	34	Adjective
622	legged	0	3.58	1.06	2	28	0.9285714285714286	7	Adjective
623	pliable	0	3.58	1.47	1	27	0.9629629629629629	7	Adjective
624	soaked	0	3.58	1.42	0	26	1.0	159	Adjective
625	windproof	0	3.58	1.28	1	25	0.96	1	Adjective
626	bristled	0	3.57	1.6	0	28	1.0	1	Adjective
627	gilded	0	3.57	1.57	1	29	0.9655172413793104	35	Adjective
628	herbal	0	3.57	1.17	0	28	1.0	82	Adjective
630	lacerated	0	3.57	1.19	0	30	1.0	25	Adjective
631	leaky	0	3.57	1.33	0	30	1.0	56	Adjective
632	monthly	0	3.57	1.53	0	28	1.0	152	Adjective
633	mushy	0	3.57	1.32	1	29	0.9655172413793104	77	Adjective
634	overweight	0	3.57	1.41	0	30	1.0	93	Adjective
635	skinny	0	3.57	1.55	0	28	1.0	713	Adjective
636	stony	0	3.57	1.23	0	28	1.0	31	Adjective
637	upward	0	3.57	1.48	0	28	1.0	86	Adjective
639	additive	0	3.56	1.5	0	27	1.0	11	Adjective
640	brittle	0	3.56	1.37	0	27	1.0	71	Adjective
641	busty	0	3.56	1.19	0	27	1.0	12	Adjective
642	chilly	0	3.56	1.34	0	27	1.0	220	Adjective
643	electric	0	3.56	1.33	0	25	1.0	874	Adjective
644	epidermal	0	3.56	1.45	1	28	0.9642857142857143	10	Adjective
645	fleshy	0	3.56	1.01	1	28	0.9642857142857143	29	Adjective
646	hatless	0	3.56	1.66	1	26	0.9615384615384616	2	Adjective
647	inky	0	3.56	1.37	2	29	0.9310344827586207	11	Adjective
648	lunar	0	3.56	1.22	1	28	0.9642857142857143	105	Adjective
649	noisy	0	3.56	1.5	0	27	1.0	257	Adjective
650	nonorganic	0	3.56	1.53	2	27	0.9259259259259259	1	Adjective
651	prostrate	0	3.56	1.69	2	27	0.9259259259259259	21	Adjective
652	slender	0	3.56	1.05	0	27	1.0	38	Adjective
653	warm	0	3.56	1.42	0	27	1.0	2659	Adjective
654	waterlogged	0	3.56	1.36	0	25	1.0	7	Adjective
655	antifungal	0	3.55	1.12	0	29	1.0	1	Adjective
656	clear	0	3.55	1.3	0	29	1.0	8763	Adjective
657	edible	0	3.55	1.38	0	29	1.0	70	Adjective
658	marshy	0	3.55	1.24	1	30	0.9666666666666667	3	Adjective
659	petite	0	3.55	1.43	0	29	1.0	54	Adjective
660	plumed	0	3.55	1.32	3	23	0.8695652173913043	1	Adjective
661	powdery	0	3.55	1.12	0	29	1.0	5	Adjective
662	pulpy	0	3.55	1.27	0	29	1.0	3	Adjective
663	searing	0	3.55	1.15	0	29	1.0	16	Adjective
664	acidic	0	3.54	1.39	0	26	1.0	11	Adjective
665	backlit	0	3.54	1.14	1	29	0.9655172413793104	4	Adjective
666	bacterial	0	3.54	1.37	0	28	1.0	37	Adjective
667	balsamic	0	3.54	1.28	1	25	0.96	8	Adjective
668	botanical	0	3.54	1.32	0	28	1.0	53	Adjective
669	branchy	0	3.54	1.32	2	30	0.9333333333333333	1	Adjective
670	cylindrical	0	3.54	1.53	0	28	1.0	8	Adjective
672	huge	0	3.54	1.35	0	28	1.0	2467	Adjective
673	knobby	0	3.54	1.07	1	29	0.9655172413793104	4	Adjective
674	oaken	0	3.54	1.36	3	29	0.896551724137931	2	Adjective
675	overhanging	0	3.54	1.28	1	25	0.96	4	Adjective
676	revolving	0	3.54	1.33	0	26	1.0	51	Adjective
677	saggy	0	3.54	1.24	1	27	0.9629629629629629	29	Adjective
679	semiautomatic	0	3.54	1.23	0	28	1.0	21	Adjective
680	shorter	0	3.54	1.4	0	28	1.0	300	Adjective
681	sparkly	0	3.54	1.42	2	28	0.9285714285714286	34	Adjective
682	unarmed	0	3.54	1.35	0	28	1.0	197	Adjective
683	warty	0	3.54	1.63	3	29	0.896551724137931	4	Adjective
684	bigger	0	3.53	1.31	0	30	1.0	2765	Adjective
685	concave	0	3.53	1.41	0	30	1.0	9	Adjective
686	cool	0	3.53	1.07	0	30	1.0	9990	Adjective
687	filthy	0	3.53	1.36	0	30	1.0	838	Adjective
688	mating	0	3.53	1.31	0	30	1.0	194	Adjective
689	unsigned	0	3.53	1.38	0	30	1.0	20	Adjective
690	alien	0	3.52	1.45	0	27	1.0	889	Adjective
691	barebacked	0	3.52	1.42	2	29	0.9310344827586207	4	Adjective
692	bubbly	0	3.52	1.24	0	29	1.0	70	Adjective
693	cloudless	0	3.52	1.43	1	30	0.9666666666666667	8	Adjective
694	flyaway	0	3.52	1.3	0	29	1.0	5	Adjective
695	gangrenous	0	3.52	1.45	4	29	0.8620689655172413	9	Adjective
696	manned	0	3.52	1.36	1	22	0.9545454545454546	66	Adjective
697	milky	0	3.52	1.34	0	27	1.0	95	Adjective
698	nearsighted	0	3.52	1.28	0	27	1.0	27	Adjective
699	nondairy	0	3.52	1.62	1	30	0.9666666666666667	5	Adjective
700	patterned	0	3.52	1.29	2	27	0.9259259259259259	12	Adjective
701	prophylactic	0	3.52	1.47	2	25	0.92	29	Adjective
702	ridged	0	3.52	1.41	0	31	1.0	2	Adjective
703	southeastern	0	3.52	1.37	0	27	1.0	9	Adjective
704	teary	0	3.52	1.31	0	27	1.0	4	Adjective
705	teenage	0	3.52	1.48	0	27	1.0	350	Adjective
706	tutoring	0	3.52	1.06	0	29	1.0	102	Adjective
707	veterinary	0	3.52	1.34	0	27	1.0	35	Adjective
708	wrinkly	0	3.52	1.4	1	28	0.9642857142857143	17	Adjective
709	airsick	0	3.5	1.29	1	29	0.9655172413793104	16	Adjective
710	anterior	0	3.5	1.56	3	29	0.896551724137931	48	Adjective
711	asymmetric	0	3.5	1.37	0	28	1.0	2	Adjective
712	bombproof	0	3.5	1.33	4	30	0.8666666666666667	6	Adjective
713	communist	0	3.5	1.58	0	28	1.0	386	Adjective
715	elliptical	0	3.5	1.45	1	27	0.9629629629629629	12	Adjective
716	furrowed	0	3.5	1.45	1	29	0.9655172413793104	4	Adjective
717	greener	0	3.5	1.42	1	27	0.9629629629629629	55	Adjective
718	identical	0	3.5	1.43	0	30	1.0	282	Adjective
719	junior	0	3.5	1.26	0	28	1.0	1825	Adjective
720	lateral	0	3.5	1.3	1	27	0.9629629629629629	78	Adjective
721	magnifying	0	3.5	1.4	0	28	1.0	49	Adjective
722	nonskid	0	3.5	1.27	4	30	0.8666666666666667	1	Adjective
723	nonsurgical	0	3.5	1.37	0	28	1.0	1	Adjective
724	oriental	0	3.5	1.26	0	28	1.0	133	Adjective
725	serpentine	0	3.5	1.53	2	26	0.9230769230769231	12	Adjective
727	spermicidal	0	3.5	1.26	2	30	0.9333333333333333	4	Adjective
728	stringy	0	3.5	1.21	1	27	0.9629629629629629	21	Adjective
729	tearful	0	3.5	1.38	0	30	1.0	22	Adjective
730	textured	0	3.5	1.42	0	26	1.0	9	Adjective
731	uniformed	0	3.5	1.29	0	28	1.0	29	Adjective
732	unvarnished	0	3.5	1.14	1	29	0.9655172413793104	6	Adjective
733	vacant	0	3.5	1.4	0	28	1.0	135	Adjective
734	wavy	0	3.5	1.4	0	28	1.0	28	Adjective
735	adolescent	0	3.48	1.45	0	29	1.0	94	Adjective
736	alkaline	0	3.48	1.55	0	29	1.0	16	Adjective
737	criminal	0	3.48	1.48	1	28	0.9642857142857143	1758	Adjective
739	drunk	0	3.48	1.35	0	29	1.0	3904	Adjective
740	glossy	0	3.48	1.4	0	27	1.0	24	Adjective
741	humid	0	3.48	1.09	0	29	1.0	45	Adjective
742	lactated	0	3.48	1.5	0	27	1.0	4	Adjective
744	rudderless	0	3.48	1.4	1	28	0.9642857142857143	4	Adjective
745	soupy	0	3.48	1.12	0	27	1.0	12	Adjective
746	stale	0	3.48	1.58	1	28	0.9642857142857143	149	Adjective
747	starless	0	3.48	1.48	0	29	1.0	2	Adjective
748	streaky	0	3.48	1.45	0	27	1.0	6	Adjective
749	vertical	0	3.48	1.6	0	27	1.0	141	Adjective
750	posterior	0	3.47	1.43	0	30	1.0	31	Adjective
751	tweeting	0	3.47	1.46	0	30	1.0	3	Adjective
753	buxom	0	3.46	1.38	4	28	0.8571428571428571	5	Adjective
754	corneal	0	3.46	1.38	4	28	0.8571428571428571	10	Adjective
755	funereal	0	3.46	1.64	2	26	0.9230769230769231	1	Adjective
756	gray	0	3.46	1.53	0	28	1.0	1077	Adjective
757	high	0	3.46	1.39	0	26	1.0	9945	Adjective
759	meaty	0	3.46	1.26	0	28	1.0	18	Adjective
760	microscopic	0	3.46	1.5	0	28	1.0	58	Adjective
762	putrid	0	3.46	1.3	0	26	1.0	32	Adjective
763	quivering	0	3.46	1.39	0	26	1.0	26	Adjective
764	reptilian	0	3.46	1.43	1	29	0.9655172413793104	16	Adjective
765	rigid	0	3.46	1.41	0	24	1.0	95	Adjective
766	spindly	0	3.46	1.14	4	30	0.8666666666666667	15	Adjective
767	withered	0	3.46	1.45	0	28	1.0	55	Adjective
768	airborne	0	3.45	1.57	0	29	1.0	215	Adjective
769	chocolaty	0	3.45	1.5	0	29	1.0	7	Adjective
770	clunky	0	3.45	1.12	0	29	1.0	18	Adjective
771	eldest	0	3.45	1.43	0	29	1.0	77	Adjective
772	elongated	0	3.45	1.06	0	29	1.0	16	Adjective
773	furless	0	3.45	1.47	3	25	0.88	1	Adjective
774	linear	0	3.45	1.35	0	29	1.0	28	Adjective
775	nutty	0	3.45	1.21	0	29	1.0	182	Adjective
776	oral	0	3.45	1.38	0	29	1.0	220	Adjective
777	pasty	0	3.45	1.5	1	32	0.96875	31	Adjective
778	polygonal	0	3.45	1.6	2	24	0.9166666666666666	2	Adjective
779	rotund	0	3.45	1.37	3	25	0.88	6	Adjective
780	shallow	0	3.45	1.4	0	29	1.0	301	Adjective
781	teenaged	0	3.45	1.35	1	30	0.9666666666666667	8	Adjective
782	transsexual	0	3.45	1.66	0	29	1.0	27	Adjective
783	aquatic	0	3.44	1.39	1	26	0.9615384615384616	28	Adjective
784	editorial	0	3.44	1.36	0	25	1.0	111	Adjective
785	flipping	0	3.44	1.34	0	27	1.0	149	Adjective
786	mass	0	3.44	1.6	1	28	0.9642857142857143	880	Adjective
787	photoelectric	0	3.44	1.26	4	29	0.8620689655172413	6	Adjective
788	ratty	0	3.44	1.39	2	27	0.9259259259259259	36	Adjective
789	remote	0	3.44	1.48	0	27	1.0	713	Adjective
790	cartographic	0	3.43	1.7	4	27	0.8518518518518519	2	Adjective
791	circulatory	0	3.43	1.45	0	30	1.0	23	Adjective
792	empty	0	3.43	1.5	0	30	1.0	2409	Adjective
793	fucking	0	3.43	1.59	0	30	1.0	16603	Adjective
794	globular	0	3.43	1.12	4	27	0.8518518518518519	6	Adjective
795	painful	0	3.43	1.38	0	30	1.0	773	Adjective
796	polycarbonate	0	3.43	1.41	1	31	0.967741935483871	3	Adjective
797	recordable	0	3.43	1.22	0	30	1.0	2	Adjective
798	shattering	0	3.43	1.43	1	29	0.9655172413793104	39	Adjective
799	stocky	0	3.43	1.07	0	30	1.0	9	Adjective
801	unicellular	0	3.43	1.53	4	27	0.8518518518518519	1	Adjective
802	unpolished	0	3.43	1.37	0	28	1.0	8	Adjective
803	urban	0	3.43	1.29	1	29	0.9655172413793104	237	Adjective
804	yellowing	0	3.43	1.37	1	29	0.9655172413793104	9	Adjective
805	airtight	0	3.42	1.53	1	25	0.96	57	Adjective
806	bendy	0	3.42	1.36	2	28	0.9285714285714286	11	Adjective
807	birthing	0	3.42	1.32	1	25	0.96	28	Adjective
808	blubbery	0	3.42	1.39	2	28	0.9285714285714286	3	Adjective
809	fireproof	0	3.42	1.45	0	26	1.0	8	Adjective
810	humongous	0	3.42	1.5	2	28	0.9285714285714286	36	Adjective
811	insurgent	0	3.42	1.53	2	28	0.9285714285714286	12	Adjective
814	reddish	0	3.42	1.42	1	27	0.9629629629629629	10	Adjective
816	snowbound	0	3.42	1.45	1	27	0.9629629629629629	7	Adjective
817	unlit	0	3.42	1.36	1	27	0.9629629629629629	3	Adjective
818	unsheathed	0	3.42	1.36	1	27	0.9629629629629629	2	Adjective
819	beige	0	3.41	1.59	0	29	1.0	69	Adjective
820	childproof	0	3.41	1.4	1	30	0.9666666666666667	10	Adjective
821	chinless	0	3.41	1.5	1	28	0.9642857142857143	1	Adjective
822	derelict	0	3.41	1.6	3	30	0.9	40	Adjective
823	forked	0	3.41	1.42	1	28	0.9642857142857143	14	Adjective
824	inflexible	0	3.41	1.37	0	27	1.0	8	Adjective
825	malted	0	3.41	1.55	1	28	0.9642857142857143	14	Adjective
826	moisturizing	0	3.41	1.15	0	29	1.0	7	Adjective
827	moonless	0	3.41	1.31	3	30	0.9	4	Adjective
828	orthodontic	0	3.41	1.3	1	30	0.9666666666666667	3	Adjective
829	safe	0	3.41	1.55	0	29	1.0	7303	Adjective
830	unchained	0	3.41	1.25	1	28	0.9642857142857143	6	Adjective
831	uterine	0	3.41	1.37	3	30	0.9	18	Adjective
832	veiling	0	3.41	1.45	3	30	0.9	1	Adjective
833	geometric	0	3.4	1.16	0	30	1.0	23	Adjective
834	leathery	0	3.4	1.48	0	30	1.0	9	Adjective
835	magnetic	0	3.4	1.3	0	30	1.0	215	Adjective
836	shaky	0	3.4	1.44	0	25	1.0	151	Adjective
837	subterranean	0	3.4	1.29	3	28	0.8928571428571429	33	Adjective
838	unburned	0	3.4	1.3	0	30	1.0	9	Adjective
839	unshackled	0	3.4	1.57	0	30	1.0	3	Adjective
840	binding	0	3.39	1.5	0	28	1.0	111	Adjective
841	electrical	0	3.39	1.31	0	28	1.0	440	Adjective
842	fungicidal	0	3.39	1.4	1	29	0.9655172413793104	1	Adjective
843	grayish	0	3.39	1.03	1	24	0.9583333333333334	5	Adjective
844	midsize	0	3.39	1.52	1	29	0.9655172413793104	10	Adjective
845	nonalcoholic	0	3.39	1.47	0	23	1.0	6	Adjective
847	protestant	0	3.39	1.47	0	28	1.0	78	Adjective
848	shining	0	3.39	1.31	0	28	1.0	501	Adjective
849	venomous	0	3.39	1.27	0	23	1.0	27	Adjective
850	barrelful	0	3.38	1.53	4	30	0.8666666666666667	7	Adjective
851	bespectacled	0	3.38	1.56	3	27	0.8888888888888888	1	Adjective
852	colonialist	0	3.38	1.44	3	29	0.896551724137931	2	Adjective
853	deep	0	3.38	1.35	0	29	1.0	3896	Adjective
854	deteriorating	0	3.38	1.3	0	26	1.0	33	Adjective
855	frontal	0	3.38	1.5	0	29	1.0	96	Adjective
856	hotter	0	3.38	1.58	1	27	0.9629629629629629	238	Adjective
857	hydroelectric	0	3.38	1.31	1	25	0.96	5	Adjective
858	paler	0	3.38	1.31	3	27	0.8888888888888888	13	Adjective
859	soundproof	0	3.38	1.4	0	29	1.0	41	Adjective
860	toasty	0	3.38	1.29	0	32	1.0	34	Adjective
861	cavernous	0	3.37	1.11	1	28	0.9642857142857143	3	Adjective
862	curvaceous	0	3.37	1.28	0	27	1.0	6	Adjective
863	depository	0	3.37	1.57	0	27	1.0	50	Adjective
864	double	0	3.37	1.35	0	30	1.0	3198	Adjective
865	drippy	0	3.37	1.31	0	27	1.0	10	Adjective
866	drooping	0	3.37	1.31	0	27	1.0	7	Adjective
867	gnarled	0	3.37	1.47	1	28	0.9642857142857143	3	Adjective
868	heavy	0	3.37	1.47	0	27	1.0	2412	Adjective
869	large	0	3.37	1.4	0	30	1.0	2114	Adjective
870	misty	0	3.37	1.24	0	27	1.0	80	Adjective
871	outermost	0	3.37	1.39	0	27	1.0	4	Adjective
872	rectal	0	3.37	1.28	0	27	1.0	46	Adjective
873	refried	0	3.37	1.47	1	28	0.9642857142857143	10	Adjective
874	unbroken	0	3.37	1.27	0	30	1.0	20	Adjective
875	upper	0	3.37	1.61	0	30	1.0	616	Adjective
876	bloated	0	3.36	1.34	1	29	0.9655172413793104	86	Adjective
877	brassy	0	3.36	1.59	2	30	0.9333333333333333	6	Adjective
879	chesty	0	3.36	1.31	1	29	0.9655172413793104	14	Adjective
880	clearer	0	3.36	1.38	0	25	1.0	138	Adjective
881	creaking	0	3.36	1.57	0	28	1.0	142	Adjective
882	diseased	0	3.36	1.06	0	28	1.0	58	Adjective
883	electrostatic	0	3.36	1.59	0	28	1.0	10	Adjective
884	flowerless	0	3.36	1.59	0	28	1.0	1	Adjective
885	granular	0	3.36	1.1	0	28	1.0	2	Adjective
886	keyless	0	3.36	1.54	0	28	1.0	1	Adjective
887	mothproof	0	3.36	1.39	1	29	0.9655172413793104	1	Adjective
888	tall	0	3.36	1.39	0	28	1.0	1649	Adjective
889	tusked	0	3.36	1.35	3	28	0.8928571428571429	2	Adjective
890	unfastened	0	3.36	1.13	0	28	1.0	10	Adjective
891	arthritic	0	3.35	1.29	1	27	0.9629629629629629	13	Adjective
